Test_for_H8_element_40*4*4mesh
1025 1 1 1
117 0 0 0 8.5 0.5 1
118 0 0 0 8.75 0.5 1
119 0 0 0 9 0.5 1
120 0 0 0 9.25 0.5 1
121 0 0 0 9.5 0.5 1
122 0 0 0 9.75 0.5 1
123 0 0 0 10 0.5 1
124 1 0 0 0 0.75 1
125 0 0 0 0.25 0.75 1
126 0 0 0 0.5 0.75 1
127 0 0 0 0.75 0.75 1
128 0 0 0 1 0.75 1
129 0 0 0 1.25 0.75 1
130 0 0 0 1.5 0.75 1
131 0 0 0 1.75 0.75 1
132 0 0 0 2 0.75 1
133 0 0 0 2.25 0.75 1
134 0 0 0 2.5 0.75 1
135 0 0 0 2.75 0.75 1
136 0 0 0 3 0.75 1
137 0 0 0 3.25 0.75 1
138 0 0 0 3.5 0.75 1
139 0 0 0 3.75 0.75 1
140 0 0 0 4 0.75 1
141 0 0 0 4.25 0.75 1
142 0 0 0 4.5 0.75 1
143 0 0 0 4.75 0.75 1
144 0 0 0 5 0.75 1
145 0 0 0 5.25 0.75 1
146 0 0 0 5.5 0.75 1
147 0 0 0 5.75 0.75 1
148 0 0 0 6 0.75 1
149 0 0 0 6.25 0.75 1
150 0 0 0 6.5 0.75 1
151 0 0 0 6.75 0.75 1
152 0 0 0 7 0.75 1
153 0 0 0 7.25 0.75 1
154 0 0 0 7.5 0.75 1
155 0 0 0 7.75 0.75 1
156 0 0 0 8 0.75 1
157 0 0 0 8.25 0.75 1
158 0 0 0 8.5 0.75 1
159 0 0 0 8.75 0.75 1
160 0 0 0 9 0.75 1
161 0 0 0 9.25 0.75 1
162 0 0 0 9.5 0.75 1
163 0 0 0 9.75 0.75 1
164 0 0 0 10 0.75 1
165 1 0 0 0 1 1
166 0 0 0 0.25 1 1
167 0 0 0 0.5 1 1
168 0 0 0 0.75 1 1
169 0 0 0 1 1 1
170 0 0 0 1.25 1 1
171 0 0 0 1.5 1 1
172 0 0 0 1.75 1 1
173 0 0 0 2 1 1
174 0 0 0 2.25 1 1
175 0 0 0 2.5 1 1
176 0 0 0 2.75 1 1
177 0 0 0 3 1 1
178 0 0 0 3.25 1 1
179 0 0 0 3.5 1 1
180 0 0 0 3.75 1 1
181 0 0 0 4 1 1
182 0 0 0 4.25 1 1
183 0 0 0 4.5 1 1
184 0 0 0 4.75 1 1
185 0 0 0 5 1 1
186 0 0 0 5.25 1 1
187 0 0 0 5.5 1 1
188 0 0 0 5.75 1 1
189 0 0 0 6 1 1
190 0 0 0 6.25 1 1
191 0 0 0 6.5 1 1
192 0 0 0 6.75 1 1
193 0 0 0 7 1 1
194 0 0 0 7.25 1 1
195 0 0 0 7.5 1 1
196 0 0 0 7.75 1 1
197 0 0 0 8 1 1
198 0 0 0 8.25 1 1
199 0 0 0 8.5 1 1
200 0 0 0 8.75 1 1
201 0 0 0 9 1 1
202 0 0 0 9.25 1 1
203 0 0 0 9.5 1 1
204 0 0 0 9.75 1 1
205 0 0 0 10 1 1
206 1 0 0 0 0 0.75
207 0 0 0 0.25 0 0.75
208 0 0 0 0.5 0 0.75
209 0 0 0 0.75 0 0.75
210 0 0 0 1 0 0.75
211 0 0 0 1.25 0 0.75
212 0 0 0 1.5 0 0.75
213 0 0 0 1.75 0 0.75
214 0 0 0 2 0 0.75
215 0 0 0 2.25 0 0.75
216 0 0 0 2.5 0 0.75
217 0 0 0 2.75 0 0.75
218 0 0 0 3 0 0.75
219 0 0 0 3.25 0 0.75
220 0 0 0 3.5 0 0.75
221 0 0 0 3.75 0 0.75
222 0 0 0 4 0 0.75
223 0 0 0 4.25 0 0.75
224 0 0 0 4.5 0 0.75
225 0 0 0 4.75 0 0.75
226 0 0 0 5 0 0.75
227 0 0 0 5.25 0 0.75
228 0 0 0 5.5 0 0.75
229 0 0 0 5.75 0 0.75
230 0 0 0 6 0 0.75
231 0 0 0 6.25 0 0.75
232 0 0 0 6.5 0 0.75
233 0 0 0 6.75 0 0.75
234 0 0 0 7 0 0.75
235 0 0 0 7.25 0 0.75
236 0 0 0 7.5 0 0.75
237 0 0 0 7.75 0 0.75
238 0 0 0 8 0 0.75
239 0 0 0 8.25 0 0.75
240 0 0 0 8.5 0 0.75
241 0 0 0 8.75 0 0.75
242 0 0 0 9 0 0.75
243 0 0 0 9.25 0 0.75
244 0 0 0 9.5 0 0.75
245 0 0 0 9.75 0 0.75
246 0 0 0 10 0 0.75
247 1 0 0 0 0.25 0.75
248 0 0 0 0.25 0.25 0.75
249 0 0 0 0.5 0.25 0.75
250 0 0 0 0.75 0.25 0.75
251 0 0 0 1 0.25 0.75
252 0 0 0 1.25 0.25 0.75
253 0 0 0 1.5 0.25 0.75
254 0 0 0 1.75 0.25 0.75
255 0 0 0 2 0.25 0.75
256 0 0 0 2.25 0.25 0.75
257 0 0 0 2.5 0.25 0.75
258 0 0 0 2.75 0.25 0.75
259 0 0 0 3 0.25 0.75
260 0 0 0 3.25 0.25 0.75
261 0 0 0 3.5 0.25 0.75
262 0 0 0 3.75 0.25 0.75
263 0 0 0 4 0.25 0.75
264 0 0 0 4.25 0.25 0.75
265 0 0 0 4.5 0.25 0.75
266 0 0 0 4.75 0.25 0.75
267 0 0 0 5 0.25 0.75
268 0 0 0 5.25 0.25 0.75
269 0 0 0 5.5 0.25 0.75
270 0 0 0 5.75 0.25 0.75
271 0 0 0 6 0.25 0.75
272 0 0 0 6.25 0.25 0.75
273 0 0 0 6.5 0.25 0.75
274 0 0 0 6.75 0.25 0.75
275 0 0 0 7 0.25 0.75
276 0 0 0 7.25 0.25 0.75
277 0 0 0 7.5 0.25 0.75
278 0 0 0 7.75 0.25 0.75
279 0 0 0 8 0.25 0.75
280 0 0 0 8.25 0.25 0.75
281 0 0 0 8.5 0.25 0.75
282 0 0 0 8.75 0.25 0.75
283 0 0 0 9 0.25 0.75
284 0 0 0 9.25 0.25 0.75
285 0 0 0 9.5 0.25 0.75
286 0 0 0 9.75 0.25 0.75
287 0 0 0 10 0.25 0.75
288 1 0 0 0 0.5 0.75
289 0 0 0 0.25 0.5 0.75
290 0 0 0 0.5 0.5 0.75
291 0 0 0 0.75 0.5 0.75
292 0 0 0 1 0.5 0.75
293 0 0 0 1.25 0.5 0.75
294 0 0 0 1.5 0.5 0.75
295 0 0 0 1.75 0.5 0.75
296 0 0 0 2 0.5 0.75
297 0 0 0 2.25 0.5 0.75
298 0 0 0 2.5 0.5 0.75
299 0 0 0 2.75 0.5 0.75
300 0 0 0 3 0.5 0.75
301 0 0 0 3.25 0.5 0.75
302 0 0 0 3.5 0.5 0.75
303 0 0 0 3.75 0.5 0.75
304 0 0 0 4 0.5 0.75
305 0 0 0 4.25 0.5 0.75
306 0 0 0 4.5 0.5 0.75
307 0 0 0 4.75 0.5 0.75
308 0 0 0 5 0.5 0.75
309 0 0 0 5.25 0.5 0.75
310 0 0 0 5.5 0.5 0.75
311 0 0 0 5.75 0.5 0.75
312 0 0 0 6 0.5 0.75
313 0 0 0 6.25 0.5 0.75
314 0 0 0 6.5 0.5 0.75
315 0 0 0 6.75 0.5 0.75
316 0 0 0 7 0.5 0.75
317 0 0 0 7.25 0.5 0.75
318 0 0 0 7.5 0.5 0.75
319 0 0 0 7.75 0.5 0.75
320 0 0 0 8 0.5 0.75
321 0 0 0 8.25 0.5 0.75
322 0 0 0 8.5 0.5 0.75
323 0 0 0 8.75 0.5 0.75
324 0 0 0 9 0.5 0.75
325 0 0 0 9.25 0.5 0.75
326 0 0 0 9.5 0.5 0.75
327 0 0 0 9.75 0.5 0.75
328 0 0 0 10 0.5 0.75
329 1 0 0 0 0.75 0.75
330 0 0 0 0.25 0.75 0.75
331 0 0 0 0.5 0.75 0.75
332 0 0 0 0.75 0.75 0.75
333 0 0 0 1 0.75 0.75
334 0 0 0 1.25 0.75 0.75
335 0 0 0 1.5 0.75 0.75
336 0 0 0 1.75 0.75 0.75
337 0 0 0 2 0.75 0.75
338 0 0 0 2.25 0.75 0.75
339 0 0 0 2.5 0.75 0.75
340 0 0 0 2.75 0.75 0.75
341 0 0 0 3 0.75 0.75
342 0 0 0 3.25 0.75 0.75
343 0 0 0 3.5 0.75 0.75
344 0 0 0 3.75 0.75 0.75
345 0 0 0 4 0.75 0.75
346 0 0 0 4.25 0.75 0.75
347 0 0 0 4.5 0.75 0.75
348 0 0 0 4.75 0.75 0.75
349 0 0 0 5 0.75 0.75
350 0 0 0 5.25 0.75 0.75
351 0 0 0 5.5 0.75 0.75
352 0 0 0 5.75 0.75 0.75
353 0 0 0 6 0.75 0.75
354 0 0 0 6.25 0.75 0.75
355 0 0 0 6.5 0.75 0.75
356 0 0 0 6.75 0.75 0.75
357 0 0 0 7 0.75 0.75
358 0 0 0 7.25 0.75 0.75
359 0 0 0 7.5 0.75 0.75
360 0 0 0 7.75 0.75 0.75
361 0 0 0 8 0.75 0.75
362 0 0 0 8.25 0.75 0.75
363 0 0 0 8.5 0.75 0.75
364 0 0 0 8.75 0.75 0.75
365 0 0 0 9 0.75 0.75
366 0 0 0 9.25 0.75 0.75
367 0 0 0 9.5 0.75 0.75
368 0 0 0 9.75 0.75 0.75
369 0 0 0 10 0.75 0.75
370 1 0 0 0 1 0.75
371 0 0 0 0.25 1 0.75
372 0 0 0 0.5 1 0.75
373 0 0 0 0.75 1 0.75
374 0 0 0 1 1 0.75
375 0 0 0 1.25 1 0.75
376 0 0 0 1.5 1 0.75
377 0 0 0 1.75 1 0.75
378 0 0 0 2 1 0.75
379 0 0 0 2.25 1 0.75
380 0 0 0 2.5 1 0.75
381 0 0 0 2.75 1 0.75
382 0 0 0 3 1 0.75
383 0 0 0 3.25 1 0.75
384 0 0 0 3.5 1 0.75
385 0 0 0 3.75 1 0.75
386 0 0 0 4 1 0.75
387 0 0 0 4.25 1 0.75
388 0 0 0 4.5 1 0.75
389 0 0 0 4.75 1 0.75
390 0 0 0 5 1 0.75
391 0 0 0 5.25 1 0.75
392 0 0 0 5.5 1 0.75
393 0 0 0 5.75 1 0.75
394 0 0 0 6 1 0.75
395 0 0 0 6.25 1 0.75
396 0 0 0 6.5 1 0.75
397 0 0 0 6.75 1 0.75
398 0 0 0 7 1 0.75
399 0 0 0 7.25 1 0.75
400 0 0 0 7.5 1 0.75
401 0 0 0 7.75 1 0.75
402 0 0 0 8 1 0.75
403 0 0 0 8.25 1 0.75
404 0 0 0 8.5 1 0.75
405 0 0 0 8.75 1 0.75
406 0 0 0 9 1 0.75
407 0 0 0 9.25 1 0.75
408 0 0 0 9.5 1 0.75
409 0 0 0 9.75 1 0.75
410 0 0 0 10 1 0.75
411 1 1 1 0 0 0.5
412 0 0 0 0.25 0 0.5
413 0 0 0 0.5 0 0.5
414 0 0 0 0.75 0 0.5
415 0 0 0 1 0 0.5
416 0 0 0 1.25 0 0.5
417 0 0 0 1.5 0 0.5
418 0 0 0 1.75 0 0.5
419 0 0 0 2 0 0.5
420 0 0 0 2.25 0 0.5
421 0 0 0 2.5 0 0.5
422 0 0 0 2.75 0 0.5
423 0 0 0 3 0 0.5
424 0 0 0 3.25 0 0.5
425 0 0 0 3.5 0 0.5
426 0 0 0 3.75 0 0.5
427 0 0 0 4 0 0.5
428 0 0 0 4.25 0 0.5
429 0 0 0 4.5 0 0.5
430 0 0 0 4.75 0 0.5
431 0 0 0 5 0 0.5
432 0 0 0 5.25 0 0.5
433 0 0 0 5.5 0 0.5
434 0 0 0 5.75 0 0.5
435 0 0 0 6 0 0.5
436 0 0 0 6.25 0 0.5
437 0 0 0 6.5 0 0.5
438 0 0 0 6.75 0 0.5
439 0 0 0 7 0 0.5
440 0 0 0 7.25 0 0.5
441 0 0 0 7.5 0 0.5
442 0 0 0 7.75 0 0.5
443 0 0 0 8 0 0.5
444 0 0 0 8.25 0 0.5
445 0 0 0 8.5 0 0.5
446 0 0 0 8.75 0 0.5
447 0 0 0 9 0 0.5
448 0 0 0 9.25 0 0.5
449 0 0 0 9.5 0 0.5
450 0 0 0 9.75 0 0.5
451 0 0 0 10 0 0.5
452 1 1 1 0 0.25 0.5
453 0 0 0 0.25 0.25 0.5
454 0 0 0 0.5 0.25 0.5
455 0 0 0 0.75 0.25 0.5
456 0 0 0 1 0.25 0.5
457 0 0 0 1.25 0.25 0.5
458 0 0 0 1.5 0.25 0.5
459 0 0 0 1.75 0.25 0.5
460 0 0 0 2 0.25 0.5
461 0 0 0 2.25 0.25 0.5
462 0 0 0 2.5 0.25 0.5
463 0 0 0 2.75 0.25 0.5
464 0 0 0 3 0.25 0.5
465 0 0 0 3.25 0.25 0.5
466 0 0 0 3.5 0.25 0.5
467 0 0 0 3.75 0.25 0.5
468 0 0 0 4 0.25 0.5
469 0 0 0 4.25 0.25 0.5
470 0 0 0 4.5 0.25 0.5
471 0 0 0 4.75 0.25 0.5
472 0 0 0 5 0.25 0.5
473 0 0 0 5.25 0.25 0.5
474 0 0 0 5.5 0.25 0.5
475 0 0 0 5.75 0.25 0.5
476 0 0 0 6 0.25 0.5
477 0 0 0 6.25 0.25 0.5
478 0 0 0 6.5 0.25 0.5
479 0 0 0 6.75 0.25 0.5
480 0 0 0 7 0.25 0.5
481 0 0 0 7.25 0.25 0.5
482 0 0 0 7.5 0.25 0.5
483 0 0 0 7.75 0.25 0.5
484 0 0 0 8 0.25 0.5
485 0 0 0 8.25 0.25 0.5
486 0 0 0 8.5 0.25 0.5
487 0 0 0 8.75 0.25 0.5
488 0 0 0 9 0.25 0.5
489 0 0 0 9.25 0.25 0.5
490 0 0 0 9.5 0.25 0.5
491 0 0 0 9.75 0.25 0.5
492 0 0 0 10 0.25 0.5
493 1 1 1 0 0.5 0.5
494 0 0 0 0.25 0.5 0.5
495 0 0 0 0.5 0.5 0.5
496 0 0 0 0.75 0.5 0.5
497 0 0 0 1 0.5 0.5
498 0 0 0 1.25 0.5 0.5
499 0 0 0 1.5 0.5 0.5
500 0 0 0 1.75 0.5 0.5
501 0 0 0 2 0.5 0.5
502 0 0 0 2.25 0.5 0.5
503 0 0 0 2.5 0.5 0.5
504 0 0 0 2.75 0.5 0.5
505 0 0 0 3 0.5 0.5
506 0 0 0 3.25 0.5 0.5
507 0 0 0 3.5 0.5 0.5
508 0 0 0 3.75 0.5 0.5
509 0 0 0 4 0.5 0.5
510 0 0 0 4.25 0.5 0.5
511 0 0 0 4.5 0.5 0.5
512 0 0 0 4.75 0.5 0.5
513 0 0 0 5 0.5 0.5
514 0 0 0 5.25 0.5 0.5
515 0 0 0 5.5 0.5 0.5
516 0 0 0 5.75 0.5 0.5
517 0 0 0 6 0.5 0.5
518 0 0 0 6.25 0.5 0.5
519 0 0 0 6.5 0.5 0.5
520 0 0 0 6.75 0.5 0.5
521 0 0 0 7 0.5 0.5
522 0 0 0 7.25 0.5 0.5
523 0 0 0 7.5 0.5 0.5
524 0 0 0 7.75 0.5 0.5
525 0 0 0 8 0.5 0.5
526 0 0 0 8.25 0.5 0.5
527 0 0 0 8.5 0.5 0.5
528 0 0 0 8.75 0.5 0.5
529 0 0 0 9 0.5 0.5
530 0 0 0 9.25 0.5 0.5
531 0 0 0 9.5 0.5 0.5
532 0 0 0 9.75 0.5 0.5
533 0 0 0 10 0.5 0.5
534 1 1 1 0 0.75 0.5
535 0 0 0 0.25 0.75 0.5
536 0 0 0 0.5 0.75 0.5
537 0 0 0 0.75 0.75 0.5
538 0 0 0 1 0.75 0.5
539 0 0 0 1.25 0.75 0.5
540 0 0 0 1.5 0.75 0.5
541 0 0 0 1.75 0.75 0.5
542 0 0 0 2 0.75 0.5
543 0 0 0 2.25 0.75 0.5
544 0 0 0 2.5 0.75 0.5
545 0 0 0 2.75 0.75 0.5
546 0 0 0 3 0.75 0.5
547 0 0 0 3.25 0.75 0.5
548 0 0 0 3.5 0.75 0.5
549 0 0 0 3.75 0.75 0.5
550 0 0 0 4 0.75 0.5
551 0 0 0 4.25 0.75 0.5
552 0 0 0 4.5 0.75 0.5
553 0 0 0 4.75 0.75 0.5
554 0 0 0 5 0.75 0.5
555 0 0 0 5.25 0.75 0.5
556 0 0 0 5.5 0.75 0.5
557 0 0 0 5.75 0.75 0.5
558 0 0 0 6 0.75 0.5
559 0 0 0 6.25 0.75 0.5
560 0 0 0 6.5 0.75 0.5
561 0 0 0 6.75 0.75 0.5
562 0 0 0 7 0.75 0.5
563 0 0 0 7.25 0.75 0.5
564 0 0 0 7.5 0.75 0.5
565 0 0 0 7.75 0.75 0.5
566 0 0 0 8 0.75 0.5
567 0 0 0 8.25 0.75 0.5
568 0 0 0 8.5 0.75 0.5
569 0 0 0 8.75 0.75 0.5
570 0 0 0 9 0.75 0.5
571 0 0 0 9.25 0.75 0.5
572 0 0 0 9.5 0.75 0.5
573 0 0 0 9.75 0.75 0.5
574 0 0 0 10 0.75 0.5
575 1 1 1 0 1 0.5
576 0 0 0 0.25 1 0.5
577 0 0 0 0.5 1 0.5
578 0 0 0 0.75 1 0.5
579 0 0 0 1 1 0.5
580 0 0 0 1.25 1 0.5
581 0 0 0 1.5 1 0.5
582 0 0 0 1.75 1 0.5
583 0 0 0 2 1 0.5
584 0 0 0 2.25 1 0.5
585 0 0 0 2.5 1 0.5
586 0 0 0 2.75 1 0.5
587 0 0 0 3 1 0.5
588 0 0 0 3.25 1 0.5
589 0 0 0 3.5 1 0.5
590 0 0 0 3.75 1 0.5
591 0 0 0 4 1 0.5
592 0 0 0 4.25 1 0.5
593 0 0 0 4.5 1 0.5
594 0 0 0 4.75 1 0.5
595 0 0 0 5 1 0.5
596 0 0 0 5.25 1 0.5
597 0 0 0 5.5 1 0.5
598 0 0 0 5.75 1 0.5
599 0 0 0 6 1 0.5
600 0 0 0 6.25 1 0.5
601 0 0 0 6.5 1 0.5
602 0 0 0 6.75 1 0.5
603 0 0 0 7 1 0.5
604 0 0 0 7.25 1 0.5
605 0 0 0 7.5 1 0.5
606 0 0 0 7.75 1 0.5
607 0 0 0 8 1 0.5
608 0 0 0 8.25 1 0.5
609 0 0 0 8.5 1 0.5
610 0 0 0 8.75 1 0.5
611 0 0 0 9 1 0.5
612 0 0 0 9.25 1 0.5
613 0 0 0 9.5 1 0.5
614 0 0 0 9.75 1 0.5
615 0 0 0 10 1 0.5
616 1 0 0 0 0 0.25
617 0 0 0 0.25 0 0.25
618 0 0 0 0.5 0 0.25
619 0 0 0 0.75 0 0.25
620 0 0 0 1 0 0.25
621 0 0 0 1.25 0 0.25
622 0 0 0 1.5 0 0.25
623 0 0 0 1.75 0 0.25
624 0 0 0 2 0 0.25
625 0 0 0 2.25 0 0.25
626 0 0 0 2.5 0 0.25
627 0 0 0 2.75 0 0.25
628 0 0 0 3 0 0.25
629 0 0 0 3.25 0 0.25
630 0 0 0 3.5 0 0.25
631 0 0 0 3.75 0 0.25
632 0 0 0 4 0 0.25
633 0 0 0 4.25 0 0.25
634 0 0 0 4.5 0 0.25
635 0 0 0 4.75 0 0.25
636 0 0 0 5 0 0.25
637 0 0 0 5.25 0 0.25
638 0 0 0 5.5 0 0.25
639 0 0 0 5.75 0 0.25
640 0 0 0 6 0 0.25
641 0 0 0 6.25 0 0.25
642 0 0 0 6.5 0 0.25
643 0 0 0 6.75 0 0.25
644 0 0 0 7 0 0.25
645 0 0 0 7.25 0 0.25
646 0 0 0 7.5 0 0.25
647 0 0 0 7.75 0 0.25
648 0 0 0 8 0 0.25
649 0 0 0 8.25 0 0.25
650 0 0 0 8.5 0 0.25
651 0 0 0 8.75 0 0.25
652 0 0 0 9 0 0.25
653 0 0 0 9.25 0 0.25
654 0 0 0 9.5 0 0.25
655 0 0 0 9.75 0 0.25
656 0 0 0 10 0 0.25
657 1 0 0 0 0.25 0.25
658 0 0 0 0.25 0.25 0.25
659 0 0 0 0.5 0.25 0.25
660 0 0 0 0.75 0.25 0.25
661 0 0 0 1 0.25 0.25
662 0 0 0 1.25 0.25 0.25
663 0 0 0 1.5 0.25 0.25
664 0 0 0 1.75 0.25 0.25
665 0 0 0 2 0.25 0.25
666 0 0 0 2.25 0.25 0.25
667 0 0 0 2.5 0.25 0.25
668 0 0 0 2.75 0.25 0.25
669 0 0 0 3 0.25 0.25
670 0 0 0 3.25 0.25 0.25
671 0 0 0 3.5 0.25 0.25
672 0 0 0 3.75 0.25 0.25
673 0 0 0 4 0.25 0.25
674 0 0 0 4.25 0.25 0.25
675 0 0 0 4.5 0.25 0.25
676 0 0 0 4.75 0.25 0.25
677 0 0 0 5 0.25 0.25
678 0 0 0 5.25 0.25 0.25
679 0 0 0 5.5 0.25 0.25
680 0 0 0 5.75 0.25 0.25
681 0 0 0 6 0.25 0.25
682 0 0 0 6.25 0.25 0.25
683 0 0 0 6.5 0.25 0.25
684 0 0 0 6.75 0.25 0.25
685 0 0 0 7 0.25 0.25
686 0 0 0 7.25 0.25 0.25
687 0 0 0 7.5 0.25 0.25
688 0 0 0 7.75 0.25 0.25
689 0 0 0 8 0.25 0.25
690 0 0 0 8.25 0.25 0.25
691 0 0 0 8.5 0.25 0.25
692 0 0 0 8.75 0.25 0.25
693 0 0 0 9 0.25 0.25
694 0 0 0 9.25 0.25 0.25
695 0 0 0 9.5 0.25 0.25
696 0 0 0 9.75 0.25 0.25
697 0 0 0 10 0.25 0.25
698 1 0 0 0 0.5 0.25
699 0 0 0 0.25 0.5 0.25
700 0 0 0 0.5 0.5 0.25
701 0 0 0 0.75 0.5 0.25
702 0 0 0 1 0.5 0.25
703 0 0 0 1.25 0.5 0.25
704 0 0 0 1.5 0.5 0.25
705 0 0 0 1.75 0.5 0.25
706 0 0 0 2 0.5 0.25
707 0 0 0 2.25 0.5 0.25
708 0 0 0 2.5 0.5 0.25
709 0 0 0 2.75 0.5 0.25
710 0 0 0 3 0.5 0.25
711 0 0 0 3.25 0.5 0.25
712 0 0 0 3.5 0.5 0.25
713 0 0 0 3.75 0.5 0.25
714 0 0 0 4 0.5 0.25
715 0 0 0 4.25 0.5 0.25
716 0 0 0 4.5 0.5 0.25
717 0 0 0 4.75 0.5 0.25
718 0 0 0 5 0.5 0.25
719 0 0 0 5.25 0.5 0.25
720 0 0 0 5.5 0.5 0.25
721 0 0 0 5.75 0.5 0.25
722 0 0 0 6 0.5 0.25
723 0 0 0 6.25 0.5 0.25
724 0 0 0 6.5 0.5 0.25
725 0 0 0 6.75 0.5 0.25
726 0 0 0 7 0.5 0.25
727 0 0 0 7.25 0.5 0.25
728 0 0 0 7.5 0.5 0.25
729 0 0 0 7.75 0.5 0.25
730 0 0 0 8 0.5 0.25
731 0 0 0 8.25 0.5 0.25
732 0 0 0 8.5 0.5 0.25
733 0 0 0 8.75 0.5 0.25
734 0 0 0 9 0.5 0.25
735 0 0 0 9.25 0.5 0.25
736 0 0 0 9.5 0.5 0.25
737 0 0 0 9.75 0.5 0.25
738 0 0 0 10 0.5 0.25
739 1 0 0 0 0.75 0.25
740 0 0 0 0.25 0.75 0.25
741 0 0 0 0.5 0.75 0.25
742 0 0 0 0.75 0.75 0.25
743 0 0 0 1 0.75 0.25
744 0 0 0 1.25 0.75 0.25
745 0 0 0 1.5 0.75 0.25
746 0 0 0 1.75 0.75 0.25
747 0 0 0 2 0.75 0.25
748 0 0 0 2.25 0.75 0.25
749 0 0 0 2.5 0.75 0.25
750 0 0 0 2.75 0.75 0.25
751 0 0 0 3 0.75 0.25
752 0 0 0 3.25 0.75 0.25
753 0 0 0 3.5 0.75 0.25
754 0 0 0 3.75 0.75 0.25
755 0 0 0 4 0.75 0.25
756 0 0 0 4.25 0.75 0.25
757 0 0 0 4.5 0.75 0.25
758 0 0 0 4.75 0.75 0.25
759 0 0 0 5 0.75 0.25
760 0 0 0 5.25 0.75 0.25
761 0 0 0 5.5 0.75 0.25
762 0 0 0 5.75 0.75 0.25
763 0 0 0 6 0.75 0.25
764 0 0 0 6.25 0.75 0.25
765 0 0 0 6.5 0.75 0.25
766 0 0 0 6.75 0.75 0.25
767 0 0 0 7 0.75 0.25
